#
# Temperature T in K, 
# Chemical potential in Ry
# Energy and free energy in Ry/cell,
# Entropy in Ry/cell/K,
# Heat capacity Cv in Ry/cell/K.
# Multiply by 13.6058 to have energies in eV/cell etc..
# Multiply by 13.6058 x 23060.35 = 313 754.5 to have energies in cal/(N mol).
# Multiply by 13.6058 x 96526.0 = 1 313 313 to have energies in J/(N mol).
# N is the number of formula units per cell.
# For instance in silicon N=2. Divide by N to have energies in cal/mol etc. 
#        T             energy            free energy           entropy              Cv            chemical pot
  0.57700000E+03  0.121691400928E-03 -0.122369872625E-03  0.422983143072E-06  0.420048070377E-06  0.579606278616E+00
  0.58000000E+03  0.122956914419E-03 -0.123639692028E-03  0.425166562839E-06  0.422214873543E-06  0.579605762467E+00
  0.58300000E+03  0.124223452594E-03 -0.124921532293E-03  0.427349888314E-06  0.424381663024E-06  0.579605242348E+00
  0.58600000E+03  0.125503793417E-03 -0.126202617337E-03  0.429533124153E-06  0.426548442165E-06  0.579604722230E+00
  0.58900000E+03  0.126785116392E-03 -0.127495765073E-03  0.431716267342E-06  0.428715207910E-06  0.579604198141E+00
  0.59200000E+03  0.128067400800E-03 -0.128800995851E-03  0.433899318667E-06  0.430881960369E-06  0.579603670081E+00
  0.59500000E+03  0.129363423438E-03 -0.130105534826E-03  0.436082282796E-06  0.433048702846E-06  0.579603142022E+00
  0.59800000E+03  0.130673162425E-03 -0.131409403578E-03  0.438265160542E-06  0.435215435436E-06  0.579602613962E+00
  0.60100000E+03  0.131977401099E-03 -0.132731814935E-03  0.440447946813E-06  0.437382153370E-06  0.579602079947E+00
  0.60400000E+03  0.133295313911E-03 -0.134053597626E-03  0.442630648240E-06  0.439548861536E-06  0.579601545932E+00
  0.60700000E+03  0.134614083469E-03 -0.135387566348E-03  0.444813261642E-06  0.441715556738E-06  0.579601007947E+00
  0.61000000E+03  0.135946484810E-03 -0.136720948133E-03  0.446995791711E-06  0.443882242241E-06  0.579600469962E+00
  0.61300000E+03  0.137273304173E-03 -0.138072952788E-03  0.449178233215E-06  0.446048913186E-06  0.579599926021E+00
  0.61600000E+03  0.138613713694E-03 -0.139424411494E-03  0.451360592838E-06  0.448215574446E-06  0.579599382080E+00
  0.61900000E+03  0.139967692048E-03 -0.140775345295E-03  0.453542871314E-06  0.450382226025E-06  0.579598838139E+00
  0.62200000E+03  0.141322424412E-03 -0.142138566221E-03  0.455725065326E-06  0.452548864641E-06  0.579598290228E+00
  0.62500000E+03  0.142677890906E-03 -0.143514093805E-03  0.457907175539E-06  0.454715490262E-06  0.579597738346E+00
  0.62800000E+03  0.144046864392E-03 -0.144889157403E-03  0.460089206680E-06  0.456882106131E-06  0.579597186464E+00
  0.63100000E+03  0.145416531594E-03 -0.146276567435E-03  0.462271155354E-06  0.459048708929E-06  0.579596630612E+00
  0.63400000E+03  0.146799664644E-03 -0.147663554031E-03  0.464453026301E-06  0.461215301899E-06  0.579596074760E+00
